ds,yhat
2023-08-01,185.09994972098997
2023-08-02,184.95334525470184
2023-08-03,184.74503719571322
2023-08-04,184.73267726355516
2023-08-07,184.80359477843115
2023-08-08,184.99245193330245
2023-08-09,185.08710240327196
2023-08-10,185.12856871629316
2023-08-11,185.36843649155907
2023-08-14,186.14823101431523
2023-08-15,186.5369235265542
2023-08-16,186.803552317322
2023-08-17,186.98401481854802
2023-08-18,187.3253737587348
2023-08-21,188.1505086645069
2023-08-22,188.4608286756453
2023-08-23,188.60110833731298
2023-08-24,188.60795606068072
2023-08-25,188.73011333157547
2023-08-28,188.65469850784905
2023-08-29,188.59821423063858
2023-08-30,188.34734494282947
2023-08-31,187.94492686702472
2023-09-01,187.64632246192065
2023-09-04,186.30887748261188
2023-09-05,185.85489287219264
2023-09-06,185.30328643867145
2023-09-07,184.6288394764655
2023-09-08,184.09241835682718
2023-09-11,182.29132718120547
2023-09-12,181.77683309639133
2023-09-13,181.1407706949654
2023-09-14,180.43251940602056
2023-09-15,179.91248454287444
2023-09-18,178.44354345125655
2023-09-19,178.12391034892386
2023-09-20,177.7178875256539
2023-09-21,177.2698381625981
2023-09-22,177.03471900625289
2023-09-25,176.51040179730566
2023-09-26,176.51570643857454
2023-09-27,176.42992645624636
2023-09-28,176.29197022952786
2023-09-29,176.35174452701153
2023-10-02,176.5783466397732
2023-10-03,176.7783186191399
2023-10-04,176.85560011428413
2023-10-05,176.84792834705817
2023-10-06,177.00477911277912
2023-10-09,177.32968425912716
2023-10-10,177.50347133266547
2023-10-11,177.52918666100788
2023-10-12,177.44772033098465
2023-10-13,177.5120470420749
2023-10-16,177.48525554846384
2023-10-17,177.5302894203129
2023-10-18,177.42798583932154
2023-10-19,177.22289500886382
2023-10-20,177.17138849620585
2023-10-23,176.8726079508397
2023-10-24,176.8596846614546
2023-10-25,176.7184150979278
2023-10-26,176.49422619863708
2023-10-27,176.44389851010314
2023-10-30,176.26781481130186
2023-10-31,176.33270863472094
2023-11-01,176.28548006032497
2023-11-02,176.16983161444034
2023-11-03,176.24061142566964
2023-11-06,176.48245981290802
2023-11-07,176.6977972302758
2023-11-08,176.80315260375917
2023-11-09,176.8403207138315
2023-11-10,177.06242159589024
2023-11-13,177.73473711237892
2023-11-14,178.08194595426187
2023-11-15,178.31201218747447
2023-11-16,178.46623160760376
2023-11-17,178.79741259903335
2023-11-20,179.74833810892056
2023-11-21,180.17251018217388
2023-11-22,180.47191309495653
2023-11-23,180.6880757280573
2023-11-24,181.0740203894764
2023-11-27,182.1474442226822
2023-11-28,182.59851019764818
2023-11-29,182.9175631319881
2023-11-30,183.14578936165708
2023-12-01,183.53575088753564
2023-12-04,184.56679805055336
2023-12-05,184.9831585761205
2023-12-06,185.25588881995355
2023-12-07,185.42537597561932
2023-12-08,185.74342780977221
2023-12-11,186.4735959795808
2023-12-12,186.7599528738144
2023-12-13,186.88763037105073
2023-12-14,186.89723981215138
2023-12-15,187.04107085608416
2023-12-18,187.17146969357606
2023-12-19,187.2365911757405
2023-12-20,187.13525765627563
2023-12-21,186.91019013724534
2023-12-22,186.81600951046443
2023-12-25,186.23829484987
2023-12-26,186.07858397794323
2023-12-27,185.76276929344823
2023-12-28,185.33639517980237
2023-12-29,185.05681553252316
2024-01-01,184.60689331549506
2024-01-02,184.53701450080325
2024-01-03,184.33746994105465
2024-01-04,184.05496749597486
2024-01-05,183.94762653295842
2024-01-08,183.6221917035358
2024-01-09,183.649145281921
2024-01-10,183.57208183739112
2024-01-11,183.43584768818639
2024-01-12,183.49629463237147
2024-01-15,183.77523479429578
2024-01-16,184.02641777266905
2024-01-17,184.17891996233243
2024-01-18,184.27371034489653
2024-01-19,184.56267917964686
2024-01-22,185.47257047747001
2024-01-23,185.90310104685483
2024-01-24,186.21351142022002
2024-01-25,186.44157424641344
2024-01-26,186.83630806575945
2024-01-29,187.87554300215268
2024-01-30,188.2810991178193
2024-01-31,188.5309695374575
2024-02-01,188.66277344017337
2024-02-02,188.92589488052155
2024-02-05,189.36953739614742
2024-02-06,189.51590698422382
2024-02-07,189.48054914949788
2024-02-08,189.3042787384585
2024-02-09,189.24003362431023
2024-02-12,188.62567436408708
2024-02-13,188.40840366462243
2024-02-14,188.01139234278358
2024-02-15,187.479991237585
2024-02-16,187.07161784269388
2024-02-19,185.53348991238042
2024-02-20,185.05753973141992
2024-02-21,184.432207806636
2024-02-22,183.70571005737037
2024-02-23,183.13788230368857
2024-02-26,181.35202802977244
2024-02-27,180.87334593470985
2024-02-28,180.28532739142875
2024-02-29,179.6354443283418
2024-03-01,179.18225720724064
2024-03-04,177.94825987869055
2024-03-05,177.7138537735396
2024-03-06,177.39480926626345
2024-03-07,177.03484818765696
2024-03-08,176.88854939652828
2024-03-11,176.63509824584784
2024-03-12,176.7333030442246
2024-03-13,176.74277699550606
2024-03-14,176.7032726867316
2024-03-15,176.86563070641108
2024-03-18,177.43458586515297
2024-03-19,177.76334910188262
2024-03-20,177.9781270926888
2024-03-21,178.11728448669834
2024-03-22,178.43075487926941
2024-03-25,179.28587437694787
2024-03-26,179.65598258737631
2024-03-27,179.88699258315768
2024-03-28,180.01898202181488
2024-03-29,180.30391480462754
2024-04-01,180.96916587771784
2024-04-02,181.25004209364096
2024-04-03,181.38345764922246
2024-04-04,181.41225390452595
2024-04-05,181.5910778425078
2024-04-08,181.9450632096715
2024-04-09,182.13165826410255
2024-04-10,182.1784350251761
2024-04-11,182.12953211237172
2024-04-12,182.24057596843576
2024-04-15,182.45574203130516
2024-04-16,182.61771079690652
2024-04-17,182.6500580124203
2024-04-18,182.59618727668425
2024-04-19,182.71079995803476
2024-04-22,182.97665932446998
2024-04-23,183.16475609777146
2024-04-24,183.22577409374657
2024-04-25,183.20194834171198
2024-04-26,183.34691523033763
2024-04-29,183.69724448387112
2024-04-30,183.90938008488953
2024-05-01,183.99191631895522
2024-05-02,183.9871211451756
2024-05-03,184.14886465621822
2024-05-06,184.54102812749156
2024-05-07,184.76668850137207
2024-05-08,184.86401047574822
2024-05-09,184.87623185540392
2024-05-10,185.0581989596611
2024-05-13,185.53934712847942
2024-05-14,185.80665385014544
2024-05-15,185.9525404419745
2024-05-16,186.02053870342755
2024-05-17,186.26558957097237
2024-05-20,186.97763764378155
2024-05-21,187.3340325101273
2024-05-22,187.57371256629716
2024-05-23,187.7391543295567
2024-05-24,188.0841217226111
2024-05-27,189.0979175128607
2024-05-28,189.55120397293626
2024-05-29,189.8838592673075
2024-05-30,190.13726875445315
2024-05-31,190.56426012900155
2024-06-03,191.7820955399095
2024-06-04,192.2884270224671
2024-06-05,192.66679905281532
2024-06-06,192.95908015720545
2024-06-07,193.41883141141395
2024-06-10,194.70892683571398
2024-06-11,195.23510965561144
2024-06-12,195.63373716350756
2024-06-13,195.9482726524593
2024-06-14,196.43385243815496
2024-06-17,197.83717307298102
2024-06-18,198.41691068688039
2024-06-19,198.8783418207299
2024-06-20,199.26527999731974
2024-06-21,199.83286114666708
2024-06-24,201.53412263512234
2024-06-25,202.22668386219394
2024-06-26,202.8048689385172
2024-06-27,203.31029498713522
2024-06-28,203.99562253062004
2024-07-01,206.01790799089616
2024-07-02,206.7969442619908
2024-07-03,207.44643126436878
2024-07-04,208.00520267731574
2024-07-05,208.72335526919238
2024-07-08,210.70025981152992
2024-07-09,211.41142308749616
2024-07-10,211.96552866516512
2024-07-11,212.40157802492206
2024-07-12,212.97043977711627
2024-07-15,214.35691010183407
2024-07-16,214.8322854420778
2024-07-17,215.13672114436088
2024-07-18,215.31326489723912
2024-07-19,215.61718288585593
2024-07-22,216.22350298777093
2024-07-23,216.45988473396955
2024-07-24,216.5437509730582
2024-07-25,216.52254212261502
2024-07-26,216.65553506131127
2024-07-29,216.94235194389097
2024-07-30,217.1442292183754
2024-07-31,217.2315397589144
2024-08-01,217.25169316948535
2024-08-02,217.46310061128952
2024-08-05,218.18643343075368
2024-08-06,218.58998894887685
2024-08-07,218.89985086270798
2024-08-08,219.15821458775392
2024-08-09,219.61782544117855
2024-08-12,221.08479294244938
2024-08-13,221.71507017981116
2024-08-14,222.23087130767257
2024-08-15,222.66867913201864
2024-08-16,223.27598114126585
2024-08-19,224.9521703905444
2024-08-20,225.563562102106
2024-08-21,226.01298161559353
2024-08-22,226.3364059296773
2024-08-23,226.78178967834356
2024-08-26,227.70610257582814
2024-08-27,227.98907506354468
2024-08-28,228.0786912358251
2024-08-29,228.01648713317093
2024-08-30,228.05652667734932
2024-09-02,227.71318481788956
2024-09-03,227.5795221447105
2024-09-04,227.26697693970473
2024-09-05,226.82367090559603
2024-09-06,226.50984931020346
2024-09-09,225.3216148399205
2024-09-10,224.99273504356628
2024-09-11,224.53320916031075
2024-09-12,223.9928225798827
2024-09-13,223.63254034623236
2024-09-16,222.60177376411497
2024-09-17,222.41756949164983
2024-09-18,222.143387771201
2024-09-19,221.82469694115505
2024-09-20,221.71757198207385
2024-09-23,221.5799437754609
2024-09-24,221.7184286125529
2024-09-25,221.7694684367331
2024-09-26,221.77271915291252
2024-09-27,221.97871569436614
2024-09-30,222.6783909151788
2024-10-01,223.0482755630708
2024-10-02,223.30161412064197
2024-10-03,223.47596663955989
2024-10-04,223.82051103879024
2024-10-07,224.7379702257234
2024-10-08,225.11716351211325
2024-10-09,225.35110623294335
2024-10-10,225.47995778289135
2024-10-11,225.75594868298356
2024-10-14,226.36493713368742
2024-10-15,226.61988903770705
2024-10-16,226.72549092004618
2024-10-17,226.72578810048782
2024-10-18,226.87672599855875
2024-10-21,227.16463943425697
2024-10-22,227.33984959970948
2024-10-23,227.38293907270167
2024-10-24,227.3394217896386
2024-10-25,227.4662382362623
2024-10-28,227.80293740722794
2024-10-29,228.03361769744356
2024-10-30,228.15022425446801
2024-10-31,228.19684620999016
2024-11-01,228.42874364748454
2024-11-04,229.1508797956095
2024-11-05,229.52646667176916
2024-11-06,229.79265890527043
2024-11-07,229.99150170363077
2024-11-08,230.3763244535121
2024-11-11,231.54456058537195
2024-11-12,232.05995563874257
2024-11-13,232.4597078232481
2024-11-14,232.78510613655382
2024-11-15,233.2889312763895
2024-11-18,234.76611976491378
2024-11-19,235.36831813905096
2024-11-20,235.84697594709877
2024-11-21,236.2435956398753
2024-11-22,236.81119104911355
2024-11-25,238.43696962648832
2024-11-26,239.074818197317
2024-11-27,239.58214149182612
2024-11-28,240.00024958495834
2024-11-29,240.58184385302698
2024-12-02,242.19982132909377
2024-12-03,242.81634895351695
2024-12-04,243.2917442626448
2024-12-05,243.66650988469996
2024-12-06,244.1925422374662
2024-12-09,245.56322229351187
2024-12-10,246.06851366129118
2024-12-11,246.41767430589982
2024-12-12,246.65113810664195
2024-12-13,247.0209641757167
2024-12-16,247.83911411831463
2024-12-17,248.13547791656072
2024-12-18,248.26564819286003
2024-12-19,248.27185636381753
2024-12-20,248.4082115636885
2024-12-23,248.51239869956797
2024-12-24,248.57501395990062
2024-12-25,248.47821079934593
2024-12-26,248.2670829481263
2024-12-27,248.1985772570631
2024-12-30,247.7899365351239
2024-12-31,247.7236403251282
2025-01-01,247.52239666942123
2025-01-02,247.2329167632945
2025-01-03,247.11340592473172
2025-01-04,251.163824049901
2025-01-05,251.02554047580293
2025-01-06,246.72240490513428
2025-01-07,246.71891586478
2025-01-08,246.6078513342542
2025-01-09,246.43459848223063
2025-01-10,246.45560631319037
2025-01-11,250.66866619999897
2025-01-12,250.71259416641072
2025-01-13,246.60833612421263
2025-01-14,246.81717696286546
2025-01-15,246.92841744518734
2025-01-16,246.98375506890127
2025-01-17,247.23579183876117
2025-01-18,251.67837300518914
2025-01-19,251.94632966870125
2025-01-20,248.05664546202374
2025-01-21,248.46672720539445
2025-01-22,248.76214249241613
2025-01-23,248.9810593927492
2025-01-24,249.37281028124323
2025-01-25,253.92828296561217
2025-01-26,254.2797111929628
2025-01-27,250.4418840034708
2025-01-28,250.87045316881344
2025-01-29,251.1497011079023
